id,created_at,lang,lang_polyglot,retweeted,hashtags,company,user_screen_name,tweet_norm,profile_norm,auto_for,auto_against,auto_neutral,stance,confidence
820551878400294912,2017-01-15 08:43:07+00:00,en,en,False,TDUWomens,santos,tourdownunder,"phil and paul have an update on what's happened so far in the santos women's tdu , stages 1 and 2 slo_hash https://t.co/Zs0OMSCl3M","australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
951252813090344960,2018-01-11 00:41:58+00:00,en,en,False,,santos,rodharrex,"santos women ’ s tour down under slo_year stage one start @ gumeracha , south australia https://t.co/ajghfX3LIp","enjoying sensational food and wine and discovering all the great stories that is south australia , discover it now . adelaide lifestyle is very special .",True,False,False,for,auto
747065257068232704,2016-06-26 13:53:31+00:00,en,en,False,"health,fitness",santos,JohnForbes101,the latest smart health ! https://t.co/q2ioYxU75X thanks to @santos_colucci @B30Designs @annacpiotrowski slo_hash slo_hash,"editor , writer , entrepreneur and lover of inner and outer beauty .",True,False,False,for,auto
817892711189516288,2017-01-08 00:36:32+00:00,en,en,False,,santos,AdelaideCafe,warm welcome for santos women's tour riders - santos tour down under via @tourdownunder : local ambassadors will be … https://t.co/lowkgAMKXv,coffee chatter on which cafes people frequent and what coffee they drink in slo_hash . from complete cafe services,True,False,False,for,auto
839284046072946688,2017-03-08 01:18:04+00:00,en,en,False,"BeBoldForChange,IWD2017",santos,SantosLtd,santos employees in adelaide gathered together this morning to celebrate international women's day and slo_hash slo_hash https://t.co/W1JPaUgXTs,"an australian energy pioneer since slo_year , santos is a leading slo_hash producer supplying australian and asian customers . we monitor this account from 9-5 .",True,False,False,for,auto
425073148644454400,2014-01-20 01:11:50+00:00,en,en,False,,santos,AU_NewsWaver,cycling tour's fire threat eases in sa : the women's santos cup cycling race proceeded as planned on monday in the ... http://t.co/SCYu52vSPW,australia news / 5 tweets per hour / opinion exchanges,True,False,False,for,auto
425077653998030848,2014-01-20 01:29:44+00:00,en,en,False,,santos,Clavikul,santos women's cup start line in angaston stage 2 http://t.co/H6LdDbAZ19,"thoracic surgeon , research and education lead in lung cancer at victorian comprehensive cancer centre , director of surgical oncology at st vincent's hospital",True,False,False,for,auto
399485573187923968,2013-11-10 10:35:57+00:00,en,en,False,,santos,TuckYeah,xbox one out friday week ! that crept up on me - clearly been unhealthily immersed in los santos ...,"metalhead , gamer , designer , tech lover , misanthrope .",True,False,False,for,auto
821506417345470465,2017-01-17 23:56:07+00:00,en,en,False,TDUWomens,santos,NepeanNews,congratulations to local rider @AmandaSpratt who won the prestigious santos women's @tourdownunder in sa last night slo_hash https://t.co/0w2EmXUjXV,the nepean's only full colour gloss newspaper magazine . your independent newspaper in the nepean region out every fortnight .,True,False,False,for,auto
966100700416557056,2018-02-21 00:02:10+00:00,en,en,False,"auspol,nswpol,qldpol,CSG,GameOfGames",santos,kangabella,@SharriMarkson np president larry anthony ( santos / inland rail lobbyist firm ) . barnaby joyce ( secret payment potential - land access for gas infrastructure ) . via @MichaelWestBiz https://t.co/QSEFt4u9WY slo_hash slo_hash slo_hash slo_hash slo_hash,"political corruption is rife . stop the donations , lobbyists & revolving doors . end the fracking invasion . national icac now .",True,False,False,for,auto
476594262499282944,2014-06-11 05:18:21+00:00,en,en,False,"Pilliga,CSG",santos,kateausburn,"photos : north west nsw women visit sydney to meet politicians about slo_hash slo_hash , + dropped by santos ' cbd office . https://t.co/67CdE6Ek9e","i write , take photographs , and build things on the internet .",True,False,False,for,auto
409906189518913537,2013-12-09 04:43:45+00:00,en,en,False,,santos,stkildacc,heading to tour down under ? entries are open for santos women's cup ! enter the series or pick & choose from 3 events http://t.co/1W1Pqm4UMq,the home of big sunday racing .,True,False,False,for,auto
690358012389801985,2016-01-22 02:19:11+00:00,en,en,False,"santos,ausbiz",santos,Askgerbil,". @SantosLtd failure to innovate comes home to roost . write downs on assets , reserves . https://t.co/Jlo2Mp00iS slo_hash slo_hash",gerbilnow interests include sustainable development and advising government and industry on technology and policy to encourage sound decision making .,True,False,False,for,auto
977339794618400774,2018-03-24 00:22:19+00:00,en,en,False,"csg,GoogleAlerts",santos,Rick_Wilkinson_,women play leading role in santos scotia slo_hash gasfield project - https://t.co/CMwJtBDbyP slo_hash,head of consulting at energyquest  queensland gasfields commissioner  passionate about the arts ( qagoma ! ) personal views,True,False,False,for,auto
424803440347205632,2014-01-19 07:20:07+00:00,en,en,False,"adelaide,TDU,TDO2014",santos,belinda8888,and they're off ! santos women's cup slo_hash slo_hash slo_hash http://t.co/auySKyE8yA,"abc news archivist , cycling diehard , francophonic tryhard . fuelled by coffee . preparing to watch the slo_year slo_hash dots . views are my own .",True,False,False,for,auto
820030831280484353,2017-01-13 22:12:40+00:00,en,en,False,TDUWomens,santos,tourdownunder,"follow @SantosTDU_Live for updates on the first stage of the santos women's tour , beginning from 11am slo_hash","australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
688288335404515328,2016-01-16 09:15:01+00:00,en,en,False,TDU,santos,tourdownunder,big cheers for santos women's tour stage 1 winner @Katrin_Garfoot of orica-ais at the slo_hash team presentation ! https://t.co/K3VObMc9Nb,"australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
951309153070272517,2018-01-11 04:25:51+00:00,en,en,False,,santos,tourdownunder,the three place getters for stage one of the santos women ’ s tour down under í ½ í ¹  í ¼ í ¿ » í ¾ íµ  - @NettieEdmo í ¾ íµ  - @GiorgiaBronzini í ¾ íµ  - @L_Hanson94 https://t.co/REm8Xai0Ma,"australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
674368159592415232,2015-12-08 23:21:13+00:00,en,en,False,TDU,santos,tourdownunder,the winner of the slo_year santos women ’ s tour @ValeScandolara will be back to defend the title in slo_year . https://t.co/hZm7IOwc8c slo_hash,"australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
425908493363978240,2014-01-22 08:31:12+00:00,en,en,False,"TDU,sbscycling",santos,CyclingCentral,icymi : â  º gunnewijk wins santos women's cup http://t.co/xAl2S5ODRT slo_hash slo_hash,slo_hash,True,False,False,for,auto
905329692705644544,2017-09-06 07:19:53+00:00,en,en,False,,santos,TheMotleyFoolAu,senex energy flagged as potential santos takeover target $ sxy $ sto https://t.co/8WvthT2FlW,"to educate , amuse and enrich australian investors",True,False,False,for,auto
933395522680999936,2017-11-22 18:03:28+00:00,en,en,False,,santos,cyclingtips,"daily news digest : calls to cancel giro ’ s israel start , santos women ’ s tour down under steps up a level , mips in dispute with poc + more https://t.co/pgN7Lts3sD https://t.co/j762FmFjvn","listen to the cyclingtips podcast on all major platforms , and on itunes here : https://t.co/sMjnfbMtzu",True,False,False,for,auto
689373368013832192,2016-01-19 09:06:33+00:00,en,en,False,"tduwomens,tdu",santos,tourdownunder,kimberley wells wins santos women's tour stage 4 ! slo_hash slo_hash,"australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
425074654823194625,2014-01-20 01:17:49+00:00,en,en,False,,santos,MyBarossa,"barossa cycling action kicks off today with the santos women's cup and cycling , tour down under preparations : ... http://t.co/ZzjToMmrwN","account not active . for slo_hash wine & vineyard tweets , follow & tag @BarossaDirt .",True,False,False,for,auto
471787993024323585,2014-05-28 22:59:57+00:00,en,en,False,,santos,SJR1978,@al_hinds is that why 9 don't cover the santos women's cup at tdu ?,like sport . so much so it ’ s become my job for 20 years . however still a human being . with my own set of beliefs and views . likes / retweets not an endorsement .,True,False,False,for,auto
951237303137058816,2018-01-10 23:40:20+00:00,en,en,False,TDU,santos,tourdownunder,the gumeracha medical centre is ready for stage one of the santos women ’ s tour down under . are you ? í ½ í ¹  í ¼ í ¿ » slo_hash https://t.co/7HgNRST3vF,"australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
310292379028578304,2013-03-09 07:34:02+00:00,en,en,False,,santos,pegson,article : ronda rousey : ‘ cyborg ' santos nearly killed women's mma  isn't owed anything | http://t.co/PRi34n5xJA,lol,True,False,False,for,auto
804252618038149120,2016-12-01 09:15:41+00:00,en,en,False,TDUWomens,santos,tourdownunder,santos women's tour race routes announced : https://t.co/tjx5ogrdIL slo_hash,"australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
933515503905263616,2017-11-23 02:00:14+00:00,en,en,False,,santos,UnleyCouncil,"registrations close soon ! hear mike turtur , santos tour down under race director , deliver an inspiring presentation on the @tourdownunder @UnleyBB tuesday 5 december . rsvp today to secure your spot ! https://t.co/RygtO0LtrS https://t.co/4svJRRogoq",official city of unley twitter page . retweets are not endorsements by council .,True,False,False,for,auto
951533623487991816,2018-01-11 19:17:49+00:00,en,en,False,,santos,cyclingtips,daily news digest : scorching sprint nets edmondson santos women ’ s tour stage  tour down under finish arch demolished by truck  past winner slagter looking for success in santos tour down under + more : https://t.co/2rLON3VjgM https://t.co/o5RhMuzVGM,"listen to the cyclingtips podcast on all major platforms , and on itunes here : https://t.co/sMjnfbMtzu",True,False,False,for,auto
938871670663651328,2017-12-07 20:43:44+00:00,en,en,False,,santos,TonyHWindsor,this woman lied about legal advice on santos gas pipeline access to coonamble delegation last week . santos agents lied about farmers slashing tyres at trenspass incident two weeks ago ... i was there and watched them drive away ... they want people to trust process ! ! ! https://t.co/b4H1ymdYxh,independent new england,True,False,False,for,auto
820026111044108289,2017-01-13 21:53:54+00:00,en,en,False,"TDUwomens,GoTassie",santos,SmirksTas,@amylcure wishing you a successful and safe santos women ’ s tour . enjoy the ride . slo_hash slo_hash,tasmanian . pro cycling fan . landscape photographer . news operations at sctv . https://t.co/WcPj7hatDm,True,False,False,for,auto
951029852064239616,2018-01-10 09:56:00+00:00,en,en,False,"tdu,wtdu,seesouthaustralia,adelaide,cycling,southaustralia",santos,tourdownunder,everything you need to know about the santos women's tour down under í ½ í ±  í ½ íº ´‍â   ï ¸  read here : https://t.co/cSRRx1FhqY slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash https://t.co/81HOhUYvGU,"australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
870732772314238976,2017-06-02 20:04:05+00:00,en,en,False,,santos,Theon_Orbis,@Tam_Resist @RMontoyaGothPD @scytheanon @miguele_santos @lulubelle56 @hazedad @DeliliaOMalley @Rider61Mead @Madam_Nyobi @MarshallFarts5 @gamblor5555 @BuckeyeAlpha @kickitdotcom @SeanC75 @SeeingRed02 @germanshepard01 @RenfrowWarren @_sirtainly @baddogs4343 @GretaHunt2 @RoryGilligan1 @bstinger121212 @JamesvonBorcke @iHATEfakes610 @DesertFoxATX @watts2dB @Marsium @rickkamarer @WhTaFo @Conspiracy_dog @On_Point_Prg @wharrrgarrbl @skroobler @SheeriBaneesha @DukeReeder @DeplorablWill @TheresaLovely23 @RARRRRR @MikeDomansky @wisdomprincthg @RikiTikiTorrre @nextPOTUS45 @AnthonyFromLI @UnoTejano @GeorgeC94505175 @darrincollins66 @connnutmeg @yebalnik @KittyLovesGod @PattySD51 unhealthiest ( physical and mentally ) president in us history .,knowledge is golden,True,False,False,for,auto
425769543563481088,2014-01-21 23:19:04+00:00,nl,en,False,"santoswomenscup,TDU,sbscycling",santos,CyclingCentral,â  º gunnewijk wins santos women's cup http://t.co/FeVAKwvl79 slo_hash slo_hash slo_hash @Orica_GreenEDGE,slo_hash,True,False,False,for,auto
955701285231124480,2018-01-23 07:18:37+00:00,en,en,False,GoogleAlerts,santos,SportForWomen,the story behind the surprise prize parity announcement at the santos women's tour - https://t.co/cKMYH7RwvJ slo_hash,raising the profile and securing increased media coverage of women's sport across australia . organiser of australia's top 100 sportswomen of all time slo_hash,True,False,False,for,auto
391127612539424768,2013-10-18 09:04:24+00:00,en,en,False,,santos,up_and_away149,"@Anis_Santos go to sleep , wonder woman . just arrived in new zealand . heading for hotel . chat later . xxx",i have a dream ...,True,False,False,for,auto
791905601915760640,2016-10-28 07:33:03+00:00,en,en,False,"PilligaPush,CSG,Santos,SantosLaw,NSWpol,Toxic,NoCSG",santos,savegloucester,slo_hash wins award for inspiring community action @naturensw slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash https://t.co/XtexsDJMTd,community based organisation dedicated to preserving and protecting beautiful gloucester nsw and its environs from the deprivations of further mining .,True,False,False,for,auto
350413290393976832,2013-06-28 00:40:13+00:00,en,en,False,,santos,AdventistRecord,"gay activist turns to god - this week's mystory interview features virna santos  a woman who , after many years of ... http://t.co/8UzHAQYKp0",official news magazine of the seventh-day adventist church in the south pacific .,True,False,False,for,auto
679064803101515776,2015-12-21 22:24:00+00:00,en,en,False,TDU,santos,tourismsa,the santos women's tour race routes have been announced ! not long now ... https://t.co/30axpv4XmX slo_hash,the south australian tourism commission ( satc ) is committed to growing the state's visitor economy . destination : @southaustralia,True,False,False,for,auto
424036057760677888,2014-01-17 04:30:49+00:00,en,en,False,sbscycling,santos,CyclingCentral,in-form elvin hoping to perform in santos women's cup http://t.co/y2gxpycZjl slo_hash,slo_hash,True,False,False,for,auto
784076036879167488,2016-10-06 17:01:09+00:00,en,en,False,,santos,GoalAustralia,"ronaldo an inspiration to young portugal stars , says santos https://t.co/ruukMu6TKP https://t.co/Mxg9gmc2NU","one sport , one destination , one obsession .",True,False,False,for,auto
950183528603385858,2018-01-08 01:53:01+00:00,en,en,False,"TDUWomens,STDU2018,TDU,STDU,TDU2018,SantosTDU2018,tourdownunder",santos,SantosLtd,the world ’ s best riders have started to arrive in adelaide for the santos women ’ s tour down under this week https://t.co/QOokwN1nlM slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash,"an australian energy pioneer since slo_year , santos is a leading slo_hash producer supplying australian and asian customers . we monitor this account from 9-5 .",True,False,False,for,auto
821079305056698368,2017-01-16 19:38:55+00:00,en,en,False,TDUWomens,santos,IllawarraCC,"santos women ’ s tour : hosking captures stage 3 , spratt retains lead - velonews slo_hash https://t.co/aaDgcdmZAw","the illawarra cycle club conducts road racing all year , track racing during summer months and is pioneering cyclo-cross in new south wales .",True,False,False,for,auto
822963514717282304,2017-01-22 00:26:06+00:00,en,en,False,TDUWomens,santos,climbingcyclist,great gallery from the santos women's tour at @ellacyclingtips : https://t.co/dUPTDGgbaY slo_hash https://t.co/nojpeVYSg9,founder / publisher : the climbing cyclist ( https://t.co/flBajbD9Wf ) . australian editor : @cyclingtips . email : matt.deneef@cyclingtips.com,True,False,False,for,auto
821342531803746304,2017-01-17 13:04:54+00:00,en,en,False,,santos,tiffanycromwell,santos women's @tourdownunder done & dust . enjoyed a great event with my @WMNcycling teamies . thanks to all the supporters who came out !,í ¼ í · ¦ í ¼ í · ºpro cyclist @WMNcycling . í ¼ í ¼  global ambassador @rapha . í ½ íº ´ í ¼ í ¿ ¼‍â   ï ¸  enjoying one hell of a ride around the world . í ½ í ³ § commercial enquiries : emma@bespoke-m.com,True,False,False,for,auto
936143780381470721,2017-11-30 08:04:04+00:00,en,en,False,AusPol,santos,1EarthMedia,@protecttheplain @Ozlandscapes @AustralisTerry @SantosLtd @TonyHWindsor @RichardDiNatale @billshortenmp @The_NDL @thelandnews @Lateline @abc730 @smh @theage “ suck it up ” barnaby joyce tells woman who asked him about inland rail . nsw farmers have also complained about a lack of consultation on the preferred route for the slo_cash line to federal transport & infrastructure minister darren chester slo_hash https://t.co/sbUqmUMBEY,"environment . energy . economics . arts . media management & production , ex-wire service editor & politician's journalist , photographer , farmer , mba .",True,False,False,for,auto
390649152306049024,2013-10-17 01:23:10+00:00,en,en,False,,santos,up_and_away149,@Anis_Santos hi wonder woman ! how are you feeling ? xxx,i have a dream ...,True,False,False,for,auto
425146666837372929,2014-01-20 06:03:58+00:00,en,en,False,,santos,brittanytess,day 1 crit @ santos women's cup yesty . thanks josiewithers for the great photo ! … http://t.co/uhv8oBQEHv,,True,False,False,for,auto
427285056336691200,2014-01-26 03:41:10+00:00,en,en,False,"tdu,tdu14",santos,HannahCVine,true blue australia day ! thanks santos for supporting cycling . especially women's cycling slo_hash slo_hash … http://t.co/f0oOAOguH1,bikes i colour i caffeine i daydreaming downunder . passionate about women's health and women in sport í ½ íº ´ í ¼ í ¿ » â  ¹ í ¼ í ¿ ¼ í ¼ í ¿  í ¼ í ¿ ¼ views expressed are my own .,True,False,False,for,auto
700528434154344448,2016-02-19 03:52:48+00:00,en,en,False,"CSG,Auspol,ASX",santos,1EarthMedia,"origin energy , a potential bride for santos , denies sacking whistleblower for blowing the whistle slo_hash slo_hash slo_hash https://t.co/Tc9IG9qA4I","environment . energy . economics . arts . media management & production , ex-wire service editor & politician's journalist , photographer , farmer , mba .",True,False,False,for,auto
410995450699726848,2013-12-12 04:52:06+00:00,en,en,False,TDU,santos,KatherineLBates,hey ladies - the santos women's cup at slo_hash is growing - @Orica_GreenEDGE will be racing there - will you ? http://t.co/xIB7MNmaRw,"world champion & olympic cyclist . sports commentator . mc . company director . ideas ( wo ) man . adventure seeker . love life , hate grey areas .",True,False,False,for,auto
956324142302859264,2018-01-25 00:33:37+00:00,en,en,False,,santos,Velokraft,"velo : pro bikes of the slo_year women ’ s peloton - for slo_year , the santos women ’ s tour down under moved up to uci 2.1 status , offering desirable uci points and with that , attracting a number of women ’ s worldtour and international teams to compete in the aust ... https://t.co/NaExDW9alV",keen cyclist and cycle tourist . ridden by bicycle across australia 7 times and crewed race across america twice https://t.co/PJ5nF08LtU,True,False,False,for,auto
970436863658831872,2018-03-04 23:12:32+00:00,en,en,False,,santos,nabtrade,"kevin gallagher , ceo of santos , discusses the company ’ s turnaround , reserves situation , potential capital management strategies and m & a . https://t.co/a41c3bNEBN https://t.co/ln5YHHaYjZ",the official nabtrade account . start trading with confidence . our servicing hours are between 8am & 5pm monday to friday aest .,True,False,False,for,auto
937686685613096961,2017-12-04 14:15:01+00:00,en,en,False,streetalk,santos,FinancialReview,the woman who could decide the fate of @SantosLtd quietly jetted in and out of the country last week . slo_hash https://t.co/sCt5yToDaL,"for 60 years , the australian financial review has been the authority on business , finance and political news in australia .",True,False,False,for,auto
424735448104046593,2014-01-19 02:49:56+00:00,en,en,False,"LoveTodaysSoup,TourDownUnder",santos,RochelleGilmore,pre-race meal done @QantasAirways club sydney . slo_hash boarding for adelaide slo_hash santos women's cup tonight at 5.45 pm !,commonwealth games champion . founder & owner : @WiggleHigh5 founder & owner : @High5DreamTeam pr & marketing manager : @RodinCars,True,False,False,for,auto
965210504451862528,2018-02-18 13:04:51+00:00,en,en,False,,santos,Filo_OZi,@Gabgrielle @donthebasher @jo2velasquez @FilY0 @PadrecitoDamaso @DanSantos8 @D0D0NNA @MyRizalPH @_QuePasaChica_ @KatarHol5 @MrFrankBaraan one of my fav inspirational quote from garth stein .,,True,False,False,for,auto
859899005634887682,2017-05-03 22:34:33+00:00,en,en,False,,santos,MicaelaLouise_,i liked a @YouTube video https://t.co/w9ZNusi5gF daytime glam for every woman - makeup tutorial | evette santos,"â  ¡ do not dwell in the past , do not dream of the future , concentrate the mind on the present moment ~ buddhaâ  ¡",True,False,False,for,auto
409897868820889600,2013-12-09 04:10:42+00:00,en,en,False,,santos,PelotonWatch,santos women's cup . race 1 & 3 criteriums . race 2 includes laps 2 & 3 of tour down under stage 1 . mengler's hill climb ( average 8 % max 18 % ),on sabbatical until july slo_year .,True,False,False,for,auto
684324900757082116,2016-01-05 10:45:45+00:00,en,en,False,,santos,tourdownunder,@rdlttrdy you ’ ll love it . you can find the santos women ’ s tour info here ( plus much more ): https://t.co/ADZRoVz7GN .,"australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
952465843408875520,2018-01-14 09:02:07+00:00,en,en,False,,santos,cyclesportnews,"hosking wins stage 4 of santos women ’ s tour , spratt overcomes crash to take gc https://t.co/wqHMUsdBTN https://t.co/ytaQg7XbPs",world's largest online publisher of australian cycling news & results !,True,False,False,for,auto
726180884378836992,2016-04-29 22:46:29+00:00,en,en,False,,santos,montaguethecat,@hardenuppete @geoffreycann @coonavass @SantosLtd @KoertigM @1EarthMedia what is funded ? the chief scientist of nsw and qld health ?,safety https://t.co/VY6AJxUBBh is my passion as is photography .,True,False,False,for,auto
952137436884230144,2018-01-13 11:17:09+00:00,en,en,False,,santos,cyclesportnews,amanda spratt breaks away to set up second santos women ’ s tour title https://t.co/SVJLaykmzO https://t.co/aM5R9B9smn,world's largest online publisher of australian cycling news & results !,True,False,False,for,auto
699169006662475776,2016-02-15 09:50:55+00:00,en,en,False,auspol,santos,PeterRelph,nsw police directly pepper spray restrained woman in support of santos nsw police cars advertise santos almost glad i'm in qld slo_hash,the whole world's mad cept me & thee & even thee's a little odd [ all views strictly my own & not associated with anybody sensible ] frequent irony,True,False,False,for,auto
938286348863229954,2017-12-06 05:57:52+00:00,en,en,False,,santos,Revolve24Aus,the vantage new zealand national team has confirmed its roster for the upcoming santos women ’ s tour down under . see them with revolve 24 at the bend motorsport park for the start of stage 3 . autographs anyone ? https://t.co/RiyeLnbT7b https://t.co/Nf5AOUNC2w,co-founder revolve 24 aus,True,False,False,for,auto
898762719074983937,2017-08-19 04:25:05+00:00,en,en,False,UFC215,santos,MainEventTV,"junior dos santos flagged by usada for potential violation , out of slo_hash https://t.co/QgYfi7yFFS https://t.co/TCZbVm39pk",main event is australia ’ s pay-per-view event channel that let ’ s you enjoy the biggest live sports and entertainment from around the world,True,False,False,for,auto
666045874024243200,2015-11-16 00:11:25+00:00,en,en,False,OHS,santos,SafetyOz,"david knox , former santos , encourages the sharing of near miss investigation reports which he calls “ high potential ’ incidents . slo_hash","over 20 years in ohs and one of the top 25 safety bloggers for slo_year , slo_year & slo_year . freelance media provider and ohs professional .",True,False,False,for,auto
425071486949289984,2014-01-20 01:05:14+00:00,en,en,False,,santos,AU_NW_Politics,cycling tour's fire threat eases in sa : the women's santos cup cycling race proceeded as planned on monday in the ... http://t.co/eIdDLBgBeH,australia politics news / 5 tweets per hour / opinion exchanges,True,False,False,for,auto
874160130257899520,2017-06-12 07:03:10+00:00,en,en,False,SydFilmFest,santos,bortlb,still turning the woman who left over in my mind . finds lav diaz at his most almodã ³ varian . charo santos is mesmerisingly good . slo_hash,writer & digital @star_observer . freelance words elsewhere . afca award-winning critic . character actress . forest witch . film critic weekend evenings @abcsydney,True,False,False,for,auto
953097857627639810,2018-01-16 02:53:31+00:00,en,en,False,WTDU,santos,tourdownunder,"@ClaireHickey22 @KatherineLBates thanks for your support of the womens tour down under . we are always trying to improve year on year with all our broadcasts and live feeds , all your support of the slo_hash will be forwarded to our event organisers and broadcast teams . enjoy the santos tour down under this week í ½ í ¸ ","australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
804357279084445696,2016-12-01 16:11:34+00:00,en,en,False,,santos,triangleDAYS,@Santos_caceres1 @ColossalisCrazy yes . tho not sure why i wanted to hear clown have a breakdown <m> unhealthy,/ / ko-fi : https://t.co/2uqLfIn1GO / / patreon : https://t.co/4nQP2WJpXh / / personal acct : @tinyfairydays / / art only @remdraws / / í ½ í ²  í ¾ í ¶  í ½ í ² ,True,False,False,for,auto
986100006170996736,2018-04-17 04:32:16+00:00,en,en,False,"fracking,9News,ntpol",santos,rosannakingsun,""" we will be ready to go in the slo_year dry season . ” says santos after today's slo_hash decision , adding that the mcarthur basin has great potential : https://t.co/ix6Z7JuAen slo_hash slo_hash","journalist for @9NewsDarwin . originally from townsville , most recently canberra . views my own",True,False,False,for,auto
409896429377708033,2013-12-09 04:04:58+00:00,en,en,False,,santos,CyclingSouthAus,santos women's cup - race 2 angaston road race including a climb of mengler's : http://t.co/ttktvcTl9z,"cycling sa facilitates and coordinates all road , criterium and track racing from club-level to state-level in south australia .",True,False,False,for,auto
820511434337554432,2017-01-15 06:02:24+00:00,en,en,False,,santos,tourdownunder,"@DHiette hi there , no the santos women's tour is not broadcast live , but we will have live twitter updates over on @SantosTDU_Live","australia's greatest cycling race . uci worldtour . 10-20 january slo_year adelaide , @southaustralia slo_hash",True,False,False,for,auto
347571832058167296,2013-06-20 04:29:16+00:00,en,en,False,nwtour,santos,CyclingNSW,final result from women's stage 3 of santos nwt and sarah roy comes 2nd . well done sarah roy ! slo_hash,"cycling nsw is the governing body for cycling competition in nsw with 62 clubs & 8,500 affiliated members .",True,False,False,for,auto
955632137448935424,2018-01-23 02:43:51+00:00,en,en,False,,santos,Velokraft,vk2 : the story behind the surprise prize parity announcement at the santos women ’ s tour https://t.co/LHAFezZHsr https://t.co/bJ2y3raNlZ,keen cyclist and cycle tourist . ridden by bicycle across australia 7 times and crewed race across america twice https://t.co/PJ5nF08LtU,True,False,False,for,auto
424848253507485696,2014-01-19 10:18:11+00:00,en,en,False,,santos,bicyclesuper,hectic start to santos women's cup with far too many crashes . @knglo123 came down but still managed to finish in top 10 ! well done girls .,bicycle superstore women's road team,True,False,False,for,auto
964660933850144768,2018-02-17 00:41:03+00:00,en,en,False,"auspol,nswpol,CSG,FedICAC,bonkban",santos,kangabella,"@protecttheplain @Asher_Wolf @NWProtectors @elliemail @workmanalice big problem : potential of secret payments to joyce . if gas wells , pipe gathering lines etc on property . land access payments are ' commercial in confidence ' . potential reward for continuing to assist santos . slo_hash slo_hash slo_hash slo_hash slo_hash https://t.co/9Zz4NrFeKQ","political corruption is rife . stop the donations , lobbyists & revolving doors . end the fracking invasion . national icac now .",True,False,False,for,auto
930946428863524865,2017-11-15 23:51:39+00:00,en,en,False,,santos,amscotbroking,santos $ sto potential target of $ 11bn offer ( $ 5.30 ps ) from us consortium led by former director of royal dutch shell,we are australia's cheapest online share trading service . high quality service with low rates and it's free to open an account . phone slo_year 308 305 .,True,False,False,for,auto
451913722663952384,2014-04-04 02:46:42+00:00,en,en,False,,santos,NismoR034,"there's so much potential there . it's a shame we only get the criminal perspective on liberty city , los santos , and so on .",author of the raptured reality and living the life blogs  f1 and motorsport fanatic  addicted to milo . new projects coming soon ...,True,False,False,for,auto
952719365576704001,2018-01-15 01:49:32+00:00,en,en,False,"SantosTDU2018,tourdownunder,TDUWomens,WTDU",santos,SantosLtd,congratulations to santos women ’ s tour down under winner @AmandaSpratt of team @MitcheltonSCOTT on her second straight tour victory . here are some of the highlights from the race ! slo_hash slo_hash slo_hash slo_hash https://t.co/NQYEVdH6Ng,"an australian energy pioneer since slo_year , santos is a leading slo_hash producer supplying australian and asian customers . we monitor this account from 9-5 .",True,False,False,for,auto
918188376217415680,2017-10-11 18:55:42+00:00,en,en,False,,santos,ibyang,@jo_santos thanks ! inspiring ! :),"filipino-australian . life musings , travel , food and photography .",True,False,False,for,auto
954130150890680320,2018-01-18 23:15:29+00:00,en,en,False,,santos,velotorque,icymi - womens santos tour down under stage 1 - hightlights https://t.co/McnThN3NsP,cycling coach,True,False,False,for,auto
459442842595639296,2014-04-24 21:24:44+00:00,en,en,False,,santos,FashionPinPics,"bcbgeneration women ’ s santos sandal , pewter , 10 m us : you ’ ll be the life of the party in the bcbgeneration santo ... http://t.co/ugyzACgkVQ","each and every girl offers their finest buddy , partner , and true love . you are fortunate in the event that they will be all the same individual .",True,False,False,for,auto
408385331793100800,2013-12-05 00:00:25+00:00,en,en,False,,santos,SantosLtd,"congratulations to the winners of the slo_year santos apprentice of the year awards : guy cave , jarryd eades & dane albeck","an australian energy pioneer since slo_year , santos is a leading slo_hash producer supplying australian and asian customers . we monitor this account from 9-5 .",True,False,False,for,auto
